"Geo","Year","Latitude","Longitude"
"148",2050,"44.973598863500001","-122.96571625415"
"149",2050,"44.975848671130002","-122.9780858516"
"150",2050,"44.977762838799997","-122.98742646049"
"151",2050,"44.970184799350001","-122.98690803309"
"152",2050,"44.975731545019997","-122.93798138255001"
"153",2050,"44.963008850789997","-122.94459087396"
"154",2050,"44.962449073770003","-122.96509728473001"
"155",2050,"44.961995010560003","-122.97364235466"
"156",2050,"44.964875513019997","-122.98020540265"
"158",2050,"44.961423956659999","-122.98682658676"
"162",2050,"44.957648124850003","-122.97986094204001"
"164",2050,"44.952070691620001","-122.98187821569"
"168",2050,"44.951877072579997","-122.96570981837"
"169",2050,"44.951920771319998","-122.95337535442999"
"170",2050,"44.94820412504","-122.93896369921001"
"171",2050,"44.944001972880002","-122.95271962514001"
"172",2050,"44.944328205360002","-122.96617441172"
"173",2050,"44.944951739010001","-122.98193707266"
"180",2050,"44.935939657959999","-122.97680110883999"
"185",2050,"44.936021454980001","-122.94463961907"
"186",2050,"44.934023539199998","-122.96294157433999"
"189",2050,"44.929819541519997","-122.97480604348"
"193",2050,"44.929703191670001","-122.94561356081999"
"194",2050,"44.920638823700003","-122.98557667274"
"196",2050,"44.919473338659998","-122.9675799764"
"200",2050,"44.913481943130002","-122.97418621161999"
"204",2050,"44.906317354850003","-122.95389724592999"
"205",2050,"44.908171271930001","-122.94384884034"
"206",2050,"44.920949790350001","-122.94453652953"
"207",2050,"44.902731286269997","-122.91648691029"
"211",2050,"44.990045776930003","-123.00256437438"
"212",2050,"44.98406447939","-122.99807218511999"
"213",2050,"44.97780302956","-122.99501170790001"
"214",2050,"44.971043124689999","-122.99646872434"
"220",2050,"44.97484503906","-123.00349089033"
"221",2050,"44.97402481628","-123.00941388744"
"222",2050,"44.97983044894","-123.01018214557"
"223",2050,"44.972481764340003","-123.016455284"
"224",2050,"44.969019099439997","-123.02303228892001"
"225",2050,"44.969101304509998","-123.03030303822"
"226",2050,"44.966956223830003","-123.03481610315001"
"227",2050,"44.958006830050003","-123.03344124822"
"229",2050,"44.964588275650001","-123.03047347480999"
"230",2050,"44.964522987220001","-123.02437423827"
"231",2050,"44.960829176300003","-123.02536092414999"
"232",2050,"44.954604170890001","-123.02642091206"
"233",2050,"44.958130646690002","-123.02028743136"
"234",2050,"44.96118033106","-123.01946825102"
"235",2050,"44.964800914740003","-123.01528614509"
"236",2050,"44.964320121260002","-123.00883700159"
"237",2050,"44.968165658549999","-123.00393878652"
"238",2050,"44.950799846460001","-123.03487732171"
"242",2050,"44.953844070279999","-123.01987798482"
"243",2050,"44.956688318829997","-123.01389263345"
"244",2050,"44.951430982669997","-123.01522417311"
"245",2050,"44.946811480619999","-123.01795848262999"
"246",2050,"44.945173852590003","-123.02584665099999"
"249",2050,"44.942707112619999","-123.03760299826"
"254",2050,"44.941943235830003","-123.01634385587001"
"256",2050,"44.937422072940002","-123.0196188323"
"257",2050,"44.933250857120001","-123.02355565697999"
"258",2050,"44.929646001110001","-123.02415577774001"
"259",2050,"44.933213435429998","-123.02754428004"
"260",2050,"44.936939188339998","-123.03009532841"
"261",2050,"44.934792484660001","-123.03650559848001"
"279",2050,"44.93714168807","-123.04118351176"
"280",2050,"44.934665818649997","-123.0424568856"
"281",2050,"44.934901891069998","-123.04431528999"
"282",2050,"44.958947099420001","-123.00635820702"
"283",2050,"44.960202238560001","-122.99984575995001"
"284",2050,"44.96077065219","-122.99384905444001"
"285",2050,"44.951400875189996","-123.00910417366001"
"286",2050,"44.949312194549996","-122.99674048235001"
"289",2050,"44.946132244840001","-123.01023258479999"
"290",2050,"44.946427790610002","-123.00307040932999"
"294",2050,"44.941709686519999","-123.0030334013"
"295",2050,"44.941630556280003","-122.99574655121999"
"296",2050,"44.941622613219998","-122.99099409754"
"298",2050,"44.936042669750002","-123.0113280532"
"299",2050,"44.934109951899998","-123.00079974737"
"300",2050,"44.934997742189999","-122.99245883986001"
"301",2050,"44.930542354240004","-123.01818468577"
"302",2050,"44.930990972090001","-123.01199316692001"
"303",2050,"44.926762996969998","-123.01256809309"
"304",2050,"44.923648686299998","-122.99943481063001"
"309",2050,"44.931693047769997","-123.04589240428"
"310",2050,"44.926499905889997","-123.03791366896"
"312",2050,"44.922962121319998","-123.02927818448001"
"313",2050,"44.921839882249998","-123.02019531693"
"314",2050,"44.924809924720002","-123.0489457975"
"322",2050,"44.915694347429998","-123.05320835257"
"323",2050,"44.91585742937","-123.0457287206"
"324",2050,"44.91718061105","-123.03788460833"
"330",2050,"44.91154231478","-123.01968332209"
"332",2050,"44.913551206149997","-123.06359995795"
"333",2050,"44.908345145550001","-123.0661868039"
"334",2050,"44.90874038938","-123.05416617023"
"335",2050,"44.902402915819998","-123.04646541485999"
"336",2050,"44.90979238701","-123.03881617595999"
"338",2050,"44.908853403739997","-123.03048020523001"
"345",2050,"44.899295700730001","-123.08079058624"
"346",2050,"44.900996852280002","-123.06914960247001"
"347",2050,"44.90234414068","-123.05903897214"
"350",2050,"44.901496782450003","-123.03131586527"
"354",2050,"44.901636405710001","-123.00391151244"
"357",2050,"44.889012045210002","-123.0261207584"
"358",2050,"44.894260784499998","-123.04232703239001"
"359",2050,"44.893136406789999","-123.05296078756"
"360",2050,"44.895874337050003","-123.06148333201"
"361",2050,"44.895297153960001","-123.07189556647999"
"362",2050,"44.886058784360003","-123.08009962327"
"363",2050,"44.889067456459998","-123.07053724438001"
"365",2050,"44.885331456320003","-123.0642553465"
"366",2050,"44.886189364590003","-123.05567539825"
"368",2050,"44.885625922739997","-123.04171196482"
"373",2050,"44.878254123909997","-123.00733315519"
"374",2050,"44.876901101889999","-123.0216751256"
"376",2050,"44.87861467359","-123.03227547186999"
"378",2050,"44.876952341420001","-123.04299935845999"
"379",2050,"44.87904384414","-123.05644517249"
"380",2050,"44.877405932880002","-123.06896838151999"
"381",2050,"44.881767656690002","-123.0735496212"
"382",2050,"44.870803871729997","-123.05650313904999"
"383",2050,"44.869697051609997","-123.04272330425"
"384",2050,"44.872238578939999","-123.03016034433"
"388",2050,"44.869226034779999","-123.01000719407"
"389",2050,"44.863511436529997","-123.01463666946999"
"390",2050,"44.863186016370001","-123.02534246058001"
"395",2050,"44.888736362209997","-122.96699907702001"
"396",2050,"44.906830435019998","-122.971812232"
"411",2050,"44.879774310169999","-122.99041907791"
"414",2050,"44.88510735677","-122.93161019048"
"415",2050,"44.869826087130001","-122.94051611499999"
"416",2050,"44.85211902196","-122.94984921709001"
"417",2050,"44.842982772059997","-122.95302981599001"
"418",2050,"44.866816043230003","-122.90175121986999"
"419",2050,"44.854229334069998","-122.97725998201"
"420",2050,"44.854386159630003","-122.99921658314"
"421",2050,"44.854370215060001","-123.01999795352"
"422",2050,"44.851499477780003","-123.04584489040001"
"423",2050,"44.854423714509998","-123.08626136823"
"424",2050,"44.837041897360002","-123.08971982812"
"426",2050,"44.860519031439999","-123.04109030745001"
"427",2050,"44.861123683789998","-123.05708649800999"
"428",2050,"44.86528702991","-123.07489112579999"
"429",2050,"44.870859806010003","-123.07164994970999"
"430",2050,"44.876556138449999","-123.08169315897"
"431",2050,"44.881793044680002","-123.10814038021999"
"432",2050,"44.885357659820002","-123.13169943600001"
"433",2050,"44.905586805619997","-123.10913228992"
"434",2050,"44.897051399070001","-123.09133308211"
"435",2050,"44.919555293320002","-123.09225793408"
"436",2050,"44.927231451959997","-123.06169181921"
"437",2050,"44.833713116909998","-123.04202559645999"
"439",2050,"44.96132598733","-123.01501764474"
"442",2050,"44.919571860989997","-123.05186049531"
"443",2050,"45.052992014559997","-122.99748465371999"
"444",2050,"45.0557726746","-122.97759927883"
"447",2050,"44.966090517289999","-123.05662040297"
"450",2050,"44.847986320650001","-123.01778090559"
"451",2050,"44.871245868300001","-122.9882240526"
